codigo_sku;nome_produto;marca;tamanho;peso_oz;categoria;alergenos;codigo_barras;data_lancamento
BR-03047;TEST-Elaris Deep Clean Body Wash;Elaris;200 mL;5.29;Cuidados Pessoais > Banho;trigo,castanhas;0191653647060;18/11/2022
BR-03048;Teraxis Heavy Duty Dish Soap;Teraxis;1000 mL;14.11;Casa > Limpeza > Louças;gergelim,ovos,soja;4145244864912;19/07/2021
BR-03049;Luminos Brightening Face Wash;Luminos;750 mL;1.76;Cuidados Pessoais > Rosto > Limpeza;soja,castanhas;1840639294659;07/02/2019
BR-03050;TEST-Cryston Oil Control Face Wash;Cryston;75 mL;1.76;Cuidados Pessoais > Rosto > Limpeza;;4991264384707;06/02/2019
BR-03051;Gleam Dishwasher Tablets;Gleam;50 mL;8.82;Casa > Limpeza > Louças;;9163392362598;20/06/2020
BR-03052;Sovara Smooth & Shine Conditioner;Sovara;250 mL;14.11;Cuidados Pessoais > Cabelo > Condicionador;;1924912830069;11/12/2019
BR-03053;Glova Hydrating Face Wash;Glova;500 mL;5.29;Cuidados Pessoais > Rosto > Limpeza;trigo,amendoim,castanhas,leite;6791776196076;16/12/2018
BR-03054;Brightway Repair Shampoo;Brightway;750 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;soja;5913353153567;18/11/2019
BR-03055;Cryston Oat Protein Bar;Cryston;100 mL;7.05;Alimentos > Petiscos;leite,amendoim;0941477168285;11/12/2019
BR-03056;Gleam Colour Protect Shampoo;Gleam;100 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;peixe,gergelim;2163629703863;12/03/2021
BR-03057;XXX-Plexum Hot Chilli Sauce;Plexum;100 mL;3.53;Alimentos > Condimentos;trigo;2426378368128;26/10/2021
BR-03058;Elaris Daily Moisturiser;Elaris;250 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;crustáceos,gergelim,amendoim,soja;5904474176436;23/01/2021
BR-03059;Zephyr Daily Moisturiser;Zephyr;250 mL;14.11;Cuidados Pessoais > Rosto > Hidratação;amendoim,leite,peixe,castanhas;5253293244483;08/08/2020
BR-03060;Glova SPF Moisturiser;Glova;750 mL;8.82;Cuidados Pessoais > Rosto > Hidratação;leite,gergelim;9775472815704;19/10/2022
BR-03061;Zenpur Moisturising Hand Wash;Zenpur;50 mL;2.65;Cuidados Pessoais > Sabonete Líquido;trigo,glúten,leite;4377149487242;23/10/2023
BR-03062;Tresol Lightweight Lotion;Tresol;300 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;trigo,gergelim;3056820808200;26/04/2023
BR-03063;Zephyr Vinegar Dressing;Zephyr;750 mL;17.64;Alimentos > Condimentos;trigo,glúten,leite,amendoim;2521094235478;02/12/2018
BR-03064;Glicen Gentle Face Wash;Glicen;100 mL;14.11;Cuidados Pessoais > Rosto > Limpeza;trigo,leite,glúten,crustáceos;1002279825796;01/10/2023
BR-03065;Qualis Laundry Powder;Qualis;750 mL;7.05;Casa > Lavanderia;trigo;6032240807709;21/02/2018
BR-03066;Arovia Exfoliating Face Scrub;Arovia;500 mL;2.65;Cuidados Pessoais > Rosto > Limpeza;ovos,castanhas,leite;6852460888957;25/10/2019
BR-03067;Novix Tomato Ketchup;Novix;250 mL;2.65;Alimentos > Condimentos;ovos,trigo;2866009997493;23/02/2021
BR-03068;Arovia Hydrating Shampoo;Arovia;400 mL;2.65;Cuidados Pessoais > Cabelo > Shampoo;glúten,leite;3648737259017;21/08/2019
BR-03069;Clarity Whitening Deodorant;Clarity;300 mL;17.64;Cuidados Pessoais > Desodorante;gergelim,soja;4329786715424;23/10/2021
BR-03070;Aevum Vinegar Dressing;Aevum;250 mL;14.11;Alimentos > Condimentos;;9477007191030;10/02/2022
03071;Cladis Oil Control Face Wash;Cladis;150 mL;8.82;Cuidados Pessoais > Rosto > Limpeza;trigo,ovos,crustáceos,gergelim;3405155886634;28/03/2019
BR-03072;Polvera Mustard Sauce;Polvera;150 mL;17.64;Alimentos > Condimentos;leite,peixe,ovos;1542118895943;15/04/2019
BR-03073;Glicen Dishwasher Tablets;Glicen;300 mL;8.82;Casa > Limpeza > Louças;castanhas,ovos,crustáceos,gergelim;3666481431374;16/12/2020
BR-03074;Nuarix Moisturising Body Wash;Nuarix;75 mL;17.64;Cuidados Pessoais > Banho;;1106382244328;24/04/2022
BR-03075;Clarity Sport Deodorant;Clarity;250 mL;2.65;Cuidados Pessoais > Desodorante;glúten,gergelim,ovos,castanhas;9785517915436;30/06/2022
BR-03076;Vanta Eco Dish Liquid;Vanta;1000 mL;5.29;Casa > Limpeza > Louças;castanhas,amendoim;8930494080917;18/05/2018
BR-03077;Frosten Deep Clean Body Wash;Frosten;250 mL;10.58;Cuidados Pessoais > Banho;gergelim,ovos,soja,glúten;3167926640301;05/01/2023
BR-03078;Qualis 24hr Roll-On Deodorant;Qualis;750 mL;1.76;Cuidados Pessoais > Desodorante;amendoim,leite,ovos;0671091796518;14/03/2018
BR-03079;Nexpur Whitening Deodorant;Nexpur;50 mL;17.64;Cuidados Pessoais > Desodorante;castanhas,soja,crustáceos;4945583931852;16/11/2022
BR-03080;Verdant Fragrance-Free Hand Wash;Verdant;750 mL;5.29;Cuidados Pessoais > Sabonete Líquido;crustáceos,gergelim;1268881078634;22/12/2019
BR-03081;Aevum Moisturising Body Wash;Aevum;400 mL;1.76;Cuidados Pessoais > Banho;leite;7817623255884;12/04/2019
BR-03082;Gleam Colour Protect Shampoo;Gleam;75 mL;3.53;Cuidados Pessoais > Cabelo > Shampoo;crustáceos,peixe,ovos;5180784424676;16/11/2022
03083;Oralix Salted Crackers;Oralix;200 mL;3.53;Alimentos > Petiscos;glúten,crustáceos;6571254458472;16/12/2021
BR-03084;Cladis Colour Protect Shampoo;Cladis;75 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;glúten,leite,ovos,peixe;4090544496250;16/08/2019
BR-03085;Zenpur Repair Shampoo;Zenpur;150 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;crustáceos,soja,leite,gergelim;6667524420314;06/08/2021
BR-03086;Frosten Disinfectant Spray;Frosten;400 mL;1.76;Casa > Limpeza > Superfícies;castanhas,gergelim,ovos;1245077836353;24/06/2018
03087;Purelix Vinegar Dressing;Purelix;500 mL;1.76;Alimentos > Condimentos;;9227166239353;09/01/2020
BR-03088;Helix Antibacterial Hand Wash;Helix;400 mL;14.11;Cuidados Pessoais > Sabonete Líquido;peixe;5581326135423;28/01/2023
BR-03089;Polvera Moisturising Body Wash;Polvera;500 mL;3.53;Cuidados Pessoais > Banho;soja;2002530467405;31/01/2023
BR-03090;Arovia Colour Protect Shampoo;Arovia;250 mL;5.29;Cuidados Pessoais > Cabelo > Shampoo;ovos;1564835628758;02/03/2020
BR-03091;Arovia Tomato Ketchup;Arovia;500 mL;7.05;Alimentos > Condimentos;soja,glúten,peixe,trigo;9215296458713;30/03/2022
BR-03092;Gleam Moisturising Hand Wash;Gleam;750 mL;5.29;Cuidados Pessoais > Sabonete Líquido;;3221688070186;01/10/2019
03093;Qualis Anti-Dandruff Shampoo;Qualis;400 mL;7.05;Cuidados Pessoais > Cabelo > Shampoo;;2512188334016;06/04/2023
BR-03094;Frosten Dish Liquid;Frosten;200 mL;7.05;Casa > Limpeza > Louças;castanhas,crustáceos;6696253671179;19/05/2019
BR-03095;Vanta Mixed Nuts Blend;Vanta;150 mL;7.05;Alimentos > Petiscos;crustáceos,amendoim;1756592300224;13/04/2021
BR-03096;Plexum Leave-In Conditioner;Plexum;400 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;peixe,amendoim,soja;3351999721115;21/07/2021
BR-03097;DUMMY-Nexpur Smooth & Shine Conditioner;Nexpur;400 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;glúten,soja,leite,gergelim;7642011731011;14/06/2018
BR-03098;Luminos Dish Liquid;Luminos;1000 mL;7.05;Casa > Limpeza > Louças;leite,glúten,castanhas;2049566865102;31/03/2020
BR-03099;Zenpur Stain Remover;Zenpur;150 mL;14.11;Casa > Lavanderia;trigo;7839290253246;02/01/2021
BR-03100;Novix Stain Remover;Novix;50 mL;14.11;Casa > Lavanderia;leite,glúten,gergelim,soja;7765439592894;14/02/2019
BR-03101;Cristalix Intensive Moisturiser;Cristalix;75 mL;3.53;Cuidados Pessoais > Rosto > Hidratação;castanhas,soja;4749116084783;09/05/2019
BR-03102;Brightway Laundry Powder;Brightway;100 mL;5.29;Casa > Lavanderia;amendoim,glúten;4748485694456;26/11/2018
BR-03103;Kaleo Granola Bar;Kaleo;75 mL;8.82;Alimentos > Petiscos;trigo,ovos,amendoim;2607133914389;16/06/2019
BR-03104;Elaris Glass Cleaner;Elaris;1000 mL;10.58;Casa > Limpeza > Superfícies;;2395545259135;14/12/2022
BR-03105;Purelix Deep Conditioner;Purelix;400 mL;14.11;Cuidados Pessoais > Cabelo > Condicionador;leite;9780399346866;22/10/2019
BR-03106;Qualis Deep Clean Body Wash;Qualis;150 mL;2.65;Cuidados Pessoais > Banho;ovos,soja,trigo,amendoim;9183507398489;11/08/2021
BR-03107;Vivara 24hr Roll-On Deodorant;Vivara;50 mL;10.58;Cuidados Pessoais > Desodorante;ovos,castanhas,glúten,gergelim;1462785662177;28/05/2022
BR-03108;Hevara Volumising Conditioner;Hevara;100 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;gergelim;1445651499756;13/04/2020
BR-03109;Purevex Tomato Ketchup;Purevex;200 mL;7.05;Alimentos > Condimentos;soja,glúten,amendoim;5545012221982;22/08/2023
BR-03110;Solven Lightweight Lotion;Solven;150 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;gergelim;5930898930927;30/01/2020
BR-03111;Nexpur Deep Conditioner;Nexpur;200 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;peixe,glúten,crustáceos;0683828266744;05/09/2018
BR-03112;Polvera Tomato Ketchup;Polvera;50 mL;14.11;Alimentos > Condimentos;soja,castanhas,amendoim;9625959012136;31/01/2022
BR-03113;Oralix 48hr Spray Deodorant;Oralix;75 mL;3.53;Cuidados Pessoais > Desodorante;soja,amendoim;3646693706750;16/11/2022
BR-03114;Luminos SPF Moisturiser;Luminos;150 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;gergelim,trigo;2119457205550;19/07/2020
BR-03115;Cladis Deep Conditioner;Cladis;1000 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;castanhas,glúten;0269450583604;10/03/2023
BR-03116;Luxara Leave-In Conditioner;Luxara;500 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;glúten,soja,trigo,peixe;8866898010659;08/01/2020
BR-03117;Elaris Fabric Softener;Elaris;200 mL;5.29;Casa > Lavanderia;;5236141637071;26/10/2019
BR-03118;Hevara Bathroom Cleaner;Hevara;100 mL;1.76;Casa > Limpeza > Superfícies;;5029407993970;25/04/2023
BR-03119;Primus Oat Protein Bar;Primus;75 mL;1.76;Alimentos > Petiscos;gergelim,castanhas;9159054248782;03/03/2021
BR-03120;Frostine Tomato Ketchup;Frostine;75 mL;7.05;Alimentos > Condimentos;ovos,amendoim,leite;8877951569922;03/07/2019
BR-03121;Gleam Dish Liquid;Gleam;150 mL;14.11;Casa > Limpeza > Louças;leite,ovos,peixe,amendoim;8404763309943;13/04/2023
BR-03122;Solven Vinegar Dressing;Solven;200 mL;2.65;Alimentos > Condimentos;glúten,trigo;8427677416538;27/12/2022
BR-03123;Tolvex Intensive Moisturiser;Tolvex;300 mL;14.11;Cuidados Pessoais > Rosto > Hidratação;castanhas,peixe,soja,glúten;7164361116855;02/03/2022
BR-03124;Purevex Repair Conditioner;Purevex;400 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;gergelim,crustáceos,amendoim;7825634325106;18/05/2019
BR-03125;Nexpur Hydrating Shampoo;Nexpur;1000 mL;17.64;Cuidados Pessoais > Cabelo > Shampoo;soja,ovos,amendoim,crustáceos;1410112017473;23/11/2020
BR-03126;Helix Oat Protein Bar;Helix;250 mL;14.11;Alimentos > Petiscos;peixe,ovos,amendoim,gergelim;3802124582472;05/02/2018
BR-03127;Tolvex Liquid Laundry Detergent;Tolvex;400 mL;1.76;Casa > Lavanderia;trigo,crustáceos,castanhas,soja;4364254247021;01/05/2022
BR-03128;Teraxis Dish Liquid;Teraxis;250 mL;7.05;Casa > Limpeza > Louças;peixe,glúten,trigo;0729722318704;15/09/2023
BR-03129;Aurova Moisturising Hand Wash;Aurova;200 mL;7.05;Cuidados Pessoais > Sabonete Líquido;soja,crustáceos;5082903856989;08/07/2018
BR-03130;Frostine Smooth & Shine Conditioner;Frostine;200 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;crustáceos;8362684941478;15/08/2018
BR-03131;Cryston SPF Moisturiser;Cryston;250 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;soja,crustáceos;9260608238200;08/03/2018
BR-03132;Aevum Refreshing Shower Gel;Aevum;400 mL;17.64;Cuidados Pessoais > Banho;;6782465530929;04/09/2019
BR-03133;Glova Leave-In Conditioner;Glova;100 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;crustáceos,peixe;5832232723441;21/07/2019
BR-03134;Arovia Daily Moisturiser;Arovia;300 mL;1.76;Cuidados Pessoais > Rosto > Hidratação;soja,gergelim,ovos,trigo;8994822332284;18/05/2021
BR-03135;DUMMY-Glova Foaming Hand Wash;Glova;750 mL;14.11;Cuidados Pessoais > Sabonete Líquido;;0818632133757;02/01/2020
BR-03136;Zenpur Anti-Dandruff Shampoo;Zenpur;1000 mL;8.82;Cuidados Pessoais > Cabelo > Shampoo;amendoim,crustáceos;2270048997442;09/11/2019
BR-03137;Lumeva Repair Conditioner;Lumeva;1000 mL;14.11;Cuidados Pessoais > Cabelo > Condicionador;leite;3748508374328;26/07/2018
BR-03138;DUMMY-Polvera Deep Clean Body Wash;Polvera;50 mL;17.64;Cuidados Pessoais > Banho;leite;7736675859874;16/06/2023
BR-03139;Cryston Anti-Dandruff Shampoo;Cryston;150 mL;5.29;Cuidados Pessoais > Cabelo > Shampoo;castanhas;3837902389400;30/08/2021
BR-03140;Glicen Aloe Hand Wash;Glicen;200 mL;14.11;Cuidados Pessoais > Sabonete Líquido;ovos,trigo,crustáceos;8120796248096;17/12/2021
BR-03141;Verdant Leave-In Conditioner;Verdant;1000 mL;3.53;Cuidados Pessoais > Cabelo > Condicionador;castanhas,peixe,ovos;7372017011755;14/09/2021
BR-03142;Cryston Sensitive Deodorant;Cryston;400 mL;7.05;Cuidados Pessoais > Desodorante;soja,castanhas,ovos;0674449989075;25/05/2019
BR-03143;Solaris Rice Cakes;Solaris;1000 mL;14.11;Alimentos > Petiscos;gergelim,leite,soja,glúten;2492300833415;25/12/2023
BR-03144;Arovia Multi-Surface Spray;Arovia;250 mL;8.82;Casa > Limpeza > Superfícies;;3930380354318;18/10/2020
BR-03145;Solven Kitchen Cleaner;Solven;100 mL;8.82;Casa > Limpeza > Superfícies;;4888198759971;24/07/2020
BR-03146;Gleam Leave-In Conditioner;Gleam;750 mL;3.53;Cuidados Pessoais > Cabelo > Condicionador;gergelim,leite,trigo;8398639106203;06/02/2021
BR-03147;Luxara Foaming Hand Wash;Luxara;300 mL;5.29;Cuidados Pessoais > Sabonete Líquido;;3816919486708;31/03/2023
BR-03148;Nuarix Hot Chilli Sauce;Nuarix;750 mL;17.64;Alimentos > Condimentos;amendoim,glúten,gergelim;9118510154272;19/12/2019
BR-03149;Cryston Sport Deodorant;Cryston;150 mL;1.76;Cuidados Pessoais > Desodorante;;8087258423029;23/10/2019
BR-03150;Kaleo Hot Chilli Sauce;Kaleo;400 mL;8.82;Alimentos > Condimentos;ovos;5272311434163;21/04/2022
BR-03151;Nexpur Hydrating Face Wash;Nexpur;300 mL;14.11;Cuidados Pessoais > Rosto > Limpeza;castanhas,crustáceos,trigo;7771984605347;03/06/2022
BR-03152;Teraxis Granola Bar;Teraxis;400 mL;7.05;Alimentos > Petiscos;ovos,glúten,trigo,castanhas;9683486987167;04/04/2021
BR-03153;Lumeva Moisturising Hand Wash;Lumeva;100 mL;2.65;Cuidados Pessoais > Sabonete Líquido;crustáceos,soja,peixe;0539081100076;13/04/2023
BR-03154;Glova Laundry Powder;Glova;500 mL;3.53;Casa > Lavanderia;soja,crustáceos,amendoim;1987032250810;25/03/2020
BR-03155;Solvix Hydrating Face Wash;Solvix;100 mL;3.53;Cuidados Pessoais > Rosto > Limpeza;amendoim,glúten,castanhas;4544727879243;03/03/2021
BR-03156;Purevex Glass Cleaner;Purevex;400 mL;7.05;Casa > Limpeza > Superfícies;;6686799420614;14/06/2020
BR-03157;Aevum Glass Cleaner;Aevum;500 mL;3.53;Casa > Limpeza > Superfícies;crustáceos;6182593087874;30/04/2018
BR-03158;Kaleo Dish Liquid;Kaleo;500 mL;2.65;Casa > Limpeza > Louças;ovos;2635815671022;12/05/2022
03159;Hevara Leave-In Conditioner;Hevara;250 mL;2.65;Cuidados Pessoais > Cabelo > Condicionador;soja,glúten,castanhas,gergelim;2844372828408;11/02/2019
BR-03160;Nuarix Repair Conditioner;Nuarix;100 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;;4320918281244;27/05/2023
03161;Polvera Heavy Duty Dish Soap;Polvera;300 mL;10.58;Casa > Limpeza > Louças;gergelim,soja,leite;3172940993753;26/11/2018
BR-03162;Purelix Exfoliating Face Scrub;Purelix;1000 mL;17.64;Cuidados Pessoais > Rosto > Limpeza;gergelim,ovos;4196799184512;21/09/2019
BR-03163;Glicen Sensitive Skin Body Wash;Glicen;200 mL;10.58;Cuidados Pessoais > Banho;soja,gergelim;5194056845939;29/10/2020
BR-03164;Oralix Moisturising Body Wash;Oralix;400 mL;8.82;Cuidados Pessoais > Banho;gergelim;7997225750229;09/10/2021
BR-03165;Hevara Dishwasher Tablets;Hevara;75 mL;3.53;Casa > Limpeza > Louças;crustáceos;2544955030791;23/07/2021
BR-03166;Qualis Laundry Powder;Qualis;200 mL;10.58;Casa > Lavanderia;crustáceos,trigo,soja;9677839075168;05/04/2020
BR-03167;Cladis Liquid Laundry Detergent;Cladis;300 mL;3.53;Casa > Lavanderia;crustáceos,amendoim,leite;9907372291764;28/01/2021
BR-03168;Aurova Liquid Laundry Detergent;Aurova;300 mL;2.65;Casa > Lavanderia;castanhas,amendoim;4029195650582;24/02/2021
BR-03169;Purevex Fabric Softener;Purevex;1000 mL;7.05;Casa > Lavanderia;trigo,glúten,soja,peixe;5602293511741;25/09/2023
BR-03170;Serafix Hot Chilli Sauce;Serafix;300 mL;5.29;Alimentos > Condimentos;leite,castanhas,amendoim,soja;0704351759319;28/11/2022
BR-03171;Purevex Volumising Conditioner;Purevex;50 mL;17.64;Cuidados Pessoais > Cabelo > Condicionador;castanhas,peixe;3147961265080;16/06/2023
BR-03172;Primus Sport Deodorant;Primus;250 mL;5.29;Cuidados Pessoais > Desodorante;glúten,crustáceos,ovos;6680965119883;30/12/2022
BR-03173;Hevara SPF Moisturiser;Hevara;400 mL;5.29;Cuidados Pessoais > Rosto > Hidratação;ovos;7785457477065;12/06/2018
BR-03174;Tolvex Fabric Softener;Tolvex;250 mL;17.64;Casa > Lavanderia;soja,amendoim,castanhas,peixe;6432754115657;08/09/2019
BR-03175;Oralix Glass Cleaner;Oralix;75 mL;8.82;Casa > Limpeza > Superfícies;trigo,peixe,gergelim;9981805279208;04/07/2018
BR-03176;Verdant Fabric Softener;Verdant;300 mL;5.29;Casa > Lavanderia;;6460664932378;03/10/2021
BR-03177;Aurova Whitening Deodorant;Aurova;500 mL;17.64;Cuidados Pessoais > Desodorante;soja;3149325485929;17/08/2023
BR-03178;Tolvex Mayonnaise;Tolvex;50 mL;10.58;Alimentos > Condimentos;peixe,castanhas,soja;4797109002818;01/01/2018
BR-03179;Aurova Moisturising Body Wash;Aurova;100 mL;10.58;Cuidados Pessoais > Banho;peixe,ovos,crustáceos;8088644991627;18/07/2023
BR-03180;Arovia Rice Cakes;Arovia;300 mL;8.82;Alimentos > Petiscos;;2942501229154;04/04/2020
BR-03181;Cryston 48hr Spray Deodorant;Cryston;250 mL;3.53;Cuidados Pessoais > Desodorante;ovos,crustáceos,peixe;6162429338011;18/07/2018
BR-03182;Glova Multi-Surface Spray;Glova;400 mL;14.11;Casa > Limpeza > Superfícies;amendoim,peixe;0834864917507;10/02/2023
BR-03183;Solven Laundry Powder;Solven;100 mL;5.29;Casa > Lavanderia;ovos;5349762174105;25/06/2020
BR-03184;Solven Bathroom Cleaner;Solven;200 mL;2.65;Casa > Limpeza > Superfícies;amendoim,gergelim,peixe;6898239732786;30/05/2022
BR-03185;Alteva Refreshing Shower Gel;Alteva;200 mL;10.58;Cuidados Pessoais > Banho;castanhas;5501219914997;26/11/2021
BR-03186;Serafix Repair Conditioner;Serafix;250 mL;8.82;Cuidados Pessoais > Cabelo > Condicionador;leite;1965497059445;17/01/2022
BR-03187;Clarity Vinegar Dressing;Clarity;75 mL;7.05;Alimentos > Condimentos;trigo,ovos;0203887071365;01/04/2018
BR-03188;Purevex Night Cream;Purevex;100 mL;2.65;Cuidados Pessoais > Rosto > Hidratação;;0468797521007;26/11/2023
BR-03189;Sovara Lightweight Lotion;Sovara;250 mL;7.05;Cuidados Pessoais > Rosto > Hidratação;castanhas,soja,crustáceos;5686222905443;23/01/2019
BR-03190;Luminos Multi-Surface Spray;Luminos;250 mL;10.58;Casa > Limpeza > Superfícies;soja,trigo,glúten;6907064872359;19/11/2023
BR-03191;Luxara Mixed Nuts Blend;Luxara;1000 mL;8.82;Alimentos > Petiscos;;7520477004835;30/01/2018
BR-03192;Cladis Hot Chilli Sauce;Cladis;100 mL;14.11;Alimentos > Condimentos;trigo;5538274383260;23/10/2019
BR-03193;Oralix Repair Conditioner;Oralix;300 mL;5.29;Cuidados Pessoais > Cabelo > Condicionador;gergelim,soja;7323014646754;03/05/2018
03194;Oralix Hydrating Face Wash;Oralix;750 mL;8.82;Cuidados Pessoais > Rosto > Limpeza;ovos,gergelim;5203971010442;05/06/2020
BR-03195;Vivara Gentle Face Wash;Vivara;50 mL;17.64;Cuidados Pessoais > Rosto > Limpeza;;9934096008767;26/08/2023
BR-03196;Cladis Lightweight Lotion;Cladis;250 mL;8.82;Cuidados Pessoais > Rosto > Hidratação;amendoim,trigo,gergelim,crustáceos;2776857556448;03/08/2019
BR-03197;Solaris Dishwasher Tablets;Solaris;400 mL;8.82;Casa > Limpeza > Louças;;1932526749424;06/02/2020
BR-03198;Sovara Deep Conditioner;Sovara;300 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;castanhas,trigo,soja,amendoim;1498714203579;05/08/2023
BR-03199;Plexum Disinfectant Spray;Plexum;75 mL;3.53;Casa > Limpeza > Superfícies;leite,amendoim;9386362317552;15/04/2020
BR-03200;Serafix Exfoliating Face Scrub;Serafix;1000 mL;7.05;Cuidados Pessoais > Rosto > Limpeza;crustáceos,peixe,soja;0658582765468;05/10/2018
BR-03201;Clarity Whitening Deodorant;Clarity;400 mL;5.29;Cuidados Pessoais > Desodorante;;3785814429830;31/07/2022
BR-03202;Purelix Laundry Capsules;Purelix;75 mL;1.76;Casa > Lavanderia;castanhas,leite,glúten;6115551074982;18/05/2019
BR-03203;Cladis Stain Remover;Cladis;750 mL;10.58;Casa > Lavanderia;;1588901718723;12/02/2023
BR-03204;Glicen Moisturising Body Wash;Glicen;100 mL;10.58;Cuidados Pessoais > Banho;soja,ovos,castanhas,peixe;6242060511698;27/05/2023
BR-03205;Zephyr Aloe Hand Wash;Zephyr;250 mL;7.05;Cuidados Pessoais > Sabonete Líquido;castanhas;2682194719029;09/10/2020
BR-03206;Hevara Volumising Conditioner;Hevara;75 mL;1.76;Cuidados Pessoais > Cabelo > Condicionador;soja,trigo,castanhas;7592123034893;09/09/2018
BR-03207;Hevara Sensitive Deodorant;Hevara;200 mL;5.29;Cuidados Pessoais > Desodorante;;7210463118676;08/03/2018
BR-03208;Clarity Tomato Ketchup;Clarity;500 mL;14.11;Alimentos > Condimentos;soja,castanhas,leite,gergelim;5445931813124;10/01/2022
BR-03209;Zephyr Intensive Moisturiser;Zephyr;750 mL;14.11;Cuidados Pessoais > Rosto > Hidratação;amendoim;1350540764719;25/04/2022
BR-03210;Teraxis Mixed Nuts Blend;Teraxis;750 mL;7.05;Alimentos > Petiscos;peixe;8131453948075;02/07/2019
BR-03211;Krisol Deep Clean Body Wash;Krisol;500 mL;7.05;Cuidados Pessoais > Banho;gergelim,amendoim;5840222776025;28/01/2019
BR-03212;Sovara Liquid Laundry Detergent;Sovara;300 mL;14.11;Casa > Lavanderia;castanhas;2793444519068;08/12/2022
BR-03213;Gleam Bathroom Cleaner;Gleam;100 mL;2.65;Casa > Limpeza > Superfícies;;8306344371083;15/11/2020
BR-03214;Orinum Repair Conditioner;Orinum;250 mL;7.05;Cuidados Pessoais > Cabelo > Condicionador;soja;7353497248688;19/09/2023
BR-03215;Nexpur Mayonnaise;Nexpur;100 mL;8.82;Alimentos > Condimentos;castanhas;0227746903383;09/11/2020
