sku_id,product_name,brand,size_ml,weight_g,category,allergens,barcode,launch_date
UK-02288,Qualis Gentle Face Wash,Qualis,50,400,Personal Care > Face Wash,,7416477631037,2019-10-03
UK-02289,Glova Mixed Nuts Blend,Glova,750,400,Food & Beverage > Snacks,"shellfish,milk,wheat",5461684446969,2021-03-04
UK-02290,Aevum Whitening Deodorant,Aevum,100,200,Personal Care > Deodorant,"eggs,sesame",3281137244797,2019-10-06
UK-02291,Tolvex Heavy Duty Dish Soap,Tolvex,250,75,Household > Dishwash,"peanuts,sesame",9400946584632,2019-09-26
UK-02292,Luxara Mustard Sauce,Luxara,500,400,Food & Beverage > Condiments,"milk,shellfish,soy,sesame",6764973780539,2021-01-28
UK-02293,Glova Repair Conditioner,Glova,750,75,Personal Care > Conditioner,"shellfish,eggs,fish,sesame",8974767666095,2018-12-01
UK-02294,Aevum Dish Liquid,Aevum,150,250,Household > Dishwash,fish,4259931769708,2023-12-15
UK-02295,Krisol Sensitive Deodorant,Krisol,400,250,Personal Care > Deodorant,"eggs,milk,tree nuts,fish",6396704477717,2021-01-17
UK-02296,Orinum Nourishing Body Cleanser,Orinum,400,50,Personal Care > Body Wash,tree nuts,0155449409980,2021-08-06
UK-02297,DUMMY-Tresol Bathroom Cleaner,Tresol,250,300,Household > Surface Cleaner,shellfish,4484555766332,2021-10-17
UK-02298,Kaleo Granola Bar,Kaleo,50,250,Food & Beverage > Snacks,,9530727728273,2022-05-13
UK-02299,Solvix Rinse Aid,Solvix,500,500,Household > Dishwash,"milk,sesame,peanuts",2660366980279,2022-11-18
UK-02300,Verdant Mustard Sauce,Verdant,500,100,Food & Beverage > Condiments,"peanuts,soy,tree nuts,milk",0796165377780,2020-11-14
UK-02301,Solaris Repair Conditioner,Solaris,75,300,Personal Care > Conditioner,"gluten,eggs",9163695072590,2019-12-22
UK-02302,Solven 24hr Roll-On Deodorant,Solven,300,75,Personal Care > Deodorant,"fish,shellfish",8079823070080,2018-09-17
UK-02303,Krisol Oil Control Face Wash,Krisol,200,50,Personal Care > Face Wash,soy,7432692494189,2018-01-16
UK-02304,Solvix Repair Shampoo,Solvix,750,250,Personal Care > Shampoo,"gluten,eggs,sesame,tree nuts",2946403118288,2023-03-08
UK-02305,Verdant Dish Liquid,Verdant,300,250,Household > Dishwash,"tree nuts,eggs,sesame,gluten",2033905966698,2020-11-05
UK-02306,Clarity Leave-In Conditioner,Clarity,200,150,Personal Care > Conditioner,"soy,shellfish,tree nuts,fish",4288463773488,2021-08-22
UK-02307,Zephyr Refreshing Shower Gel,Zephyr,100,400,Personal Care > Body Wash,"wheat,eggs,shellfish",9316250553267,2022-12-22
UK-02308,Brightway Eco Dish Liquid,Brightway,200,200,Household > Dishwash,"soy,shellfish,wheat,gluten",8779388949127,2023-11-27
UK-02309,Nexpur Foaming Hand Wash,Nexpur,500,400,Personal Care > Hand Wash,"peanuts,shellfish,fish",9104076296969,2021-07-08
UK-02310,Solven Repair Conditioner,Solven,250,400,Personal Care > Conditioner,eggs,8020404107190,2018-10-10
02311,Arovia Smooth & Shine Conditioner,Arovia,200,150,Personal Care > Conditioner,shellfish,0265781496354,2021-07-25
UK-02312,Frosten Moisturising Body Wash,Frosten,150,250,Personal Care > Body Wash,eggs,1015845673134,2023-05-09
UK-02313,Glicen Moisturising Body Wash,Glicen,75,400,Personal Care > Body Wash,"gluten,soy",1756073021730,2023-01-31
UK-02314,Aevum Oil Control Face Wash,Aevum,400,50,Personal Care > Face Wash,,0149262189228,2020-12-05
UK-02315,Purelix Moisturising Body Wash,Purelix,75,150,Personal Care > Body Wash,"fish,tree nuts,peanuts,gluten",9660251435801,2021-02-07
UK-02316,Purevex Multi-Surface Spray,Purevex,500,50,Household > Surface Cleaner,,4501531195969,2018-08-27
UK-02317,Cladis Volumising Conditioner,Cladis,750,150,Personal Care > Conditioner,"shellfish,gluten",9660548562579,2021-12-04
02318,Nexpur Nourishing Body Cleanser,Nexpur,100,200,Personal Care > Body Wash,"peanuts,milk,fish",9486175418276,2023-08-06
UK-02319,Frostine Hydrating Shampoo,Frostine,500,500,Personal Care > Shampoo,,6058019755705,2019-11-29
UK-02320,Tolvex Foaming Hand Wash,Tolvex,500,300,Personal Care > Hand Wash,"milk,peanuts",4414429426703,2023-12-12
UK-02321,Nuarix Liquid Laundry Detergent,Nuarix,250,50,Household > Laundry,,5137862684972,2018-06-26
UK-02322,Verdant Night Cream,Verdant,75,300,Personal Care > Moisturiser,"sesame,eggs,peanuts,gluten",0768170068144,2020-06-19
UK-02323,Clarity Fragrance-Free Hand Wash,Clarity,400,100,Personal Care > Hand Wash,gluten,7661054171509,2018-04-30
UK-02324,Zephyr Glass Cleaner,Zephyr,75,400,Household > Surface Cleaner,"eggs,sesame",0077842845571,2022-11-25
UK-02325,Teraxis Colour Protect Shampoo,Teraxis,300,400,Personal Care > Shampoo,"milk,fish,sesame",7219228349140,2020-04-20
UK-02326,Brightway Sensitive Skin Body Wash,Brightway,75,250,Personal Care > Body Wash,shellfish,2597833674082,2019-02-23
UK-02327,Zenpur Deep Conditioner,Zenpur,750,200,Personal Care > Conditioner,"shellfish,fish",9880122562089,2020-06-04
UK-02328,Tolvex Antibacterial Hand Wash,Tolvex,50,500,Personal Care > Hand Wash,"milk,wheat,tree nuts,soy",0162063703554,2021-12-11
UK-02329,Toreva Dish Liquid,Toreva,75,300,Household > Dishwash,"fish,eggs,gluten",6296586360254,2020-09-24
UK-02330,Solaris Aloe Hand Wash,Solaris,150,100,Personal Care > Hand Wash,,9225450806946,2018-03-17
UK-02331,Luxara Heavy Duty Dish Soap,Luxara,400,150,Household > Dishwash,"shellfish,eggs,soy,tree nuts",4100066584844,2020-09-13
UK-02332,Plexum Oat Protein Bar,Plexum,50,50,Food & Beverage > Snacks,"fish,milk",3560897064938,2023-04-11
UK-02333,Zephyr Whitening Deodorant,Zephyr,200,200,Personal Care > Deodorant,"gluten,milk,tree nuts",8304702789020,2023-02-09
UK-02334,Vivara Fragrance-Free Hand Wash,Vivara,75,150,Personal Care > Hand Wash,,0501985754730,2023-09-12
UK-02335,Elaris Sensitive Skin Body Wash,Elaris,100,400,Personal Care > Body Wash,"milk,fish",2828507255321,2018-02-23
UK-02336,Novix 48hr Spray Deodorant,Novix,250,75,Personal Care > Deodorant,"tree nuts,milk",1352471178870,2021-11-16
UK-02337,Glova Nourishing Body Cleanser,Glova,150,75,Personal Care > Body Wash,"peanuts,eggs,milk,wheat",1412007404511,2021-09-18
UK-02338,DUMMY-Aevum Aloe Hand Wash,Aevum,150,150,Personal Care > Hand Wash,shellfish,6926899473876,2020-04-11
UK-02339,Brightway Sensitive Skin Body Wash,Brightway,1000,250,Personal Care > Body Wash,soy,9060563607123,2021-05-20
UK-02340,Velaris Volumising Shampoo,Velaris,150,200,Personal Care > Shampoo,"eggs,wheat,tree nuts,peanuts",1936694364366,2021-12-04
UK-02341,Helix Mayonnaise,Helix,1000,200,Food & Beverage > Condiments,"gluten,peanuts",5681508951466,2020-08-11
UK-02342,Novix Tomato Ketchup,Novix,400,500,Food & Beverage > Condiments,"shellfish,fish,soy,eggs",0230423338835,2019-03-01
UK-02343,XXX-Motivo Vinegar Dressing,Motivo,50,100,Food & Beverage > Condiments,"milk,wheat",7040043866686,2021-05-26
UK-02344,Solaris Multi-Surface Spray,Solaris,1000,100,Household > Surface Cleaner,"milk,wheat,shellfish",5789663680532,2023-06-12
UK-02345,Oralix Hydrating Face Wash,Oralix,500,500,Personal Care > Face Wash,soy,3097019982479,2023-08-10
UK-02346,Vivara Deep Clean Body Wash,Vivara,75,500,Personal Care > Body Wash,"wheat,eggs,milk",9863678281680,2022-05-06
UK-02347,Motivo Moisturising Body Wash,Motivo,300,500,Personal Care > Body Wash,"eggs,wheat,shellfish,peanuts",0425284658066,2018-11-04
UK-02348,Aevum Hot Chilli Sauce,Aevum,100,100,Food & Beverage > Condiments,"eggs,shellfish",9703108083487,2018-01-18
UK-02349,DUMMY-Zenpur Eco Dish Liquid,Zenpur,200,200,Household > Dishwash,"shellfish,sesame,milk,fish",4833465867262,2018-09-03
UK-02350,Aurova Deep Conditioner,Aurova,75,500,Personal Care > Conditioner,,6664059974305,2023-12-16
UK-02351,Zephyr Disinfectant Spray,Zephyr,150,400,Household > Surface Cleaner,"wheat,tree nuts,soy,shellfish",1268870415570,2019-02-08
UK-02352,Serafix Exfoliating Face Scrub,Serafix,75,200,Personal Care > Face Wash,eggs,7562479944337,2019-04-01
UK-02353,Nexpur Disinfectant Spray,Nexpur,400,150,Household > Surface Cleaner,,5976620840782,2021-01-28
UK-02354,Verdant Rice Cakes,Verdant,50,75,Food & Beverage > Snacks,"shellfish,gluten",4662199785654,2019-05-28
UK-02355,Polvera Sport Deodorant,Polvera,200,100,Personal Care > Deodorant,"tree nuts,sesame",6672929907223,2022-09-17
UK-02356,Nuvelo Disinfectant Spray,Nuvelo,50,300,Household > Surface Cleaner,,1541382738680,2023-11-23
UK-02357,Lumeva Oil Control Face Wash,Lumeva,100,150,Personal Care > Face Wash,"gluten,sesame,fish,eggs",2546862966101,2020-07-17
UK-02358,Vivara Sensitive Deodorant,Vivara,400,200,Personal Care > Deodorant,"milk,sesame,peanuts,eggs",7149262735060,2018-05-09
UK-02359,Brightway Moisturising Body Wash,Brightway,300,300,Personal Care > Body Wash,"fish,milk",9614909100917,2022-10-27
UK-02360,Polvera Fragrance-Free Hand Wash,Polvera,750,250,Personal Care > Hand Wash,"tree nuts,peanuts",3001784627428,2018-01-18
UK-02361,Kaleo Mustard Sauce,Kaleo,100,250,Food & Beverage > Condiments,"gluten,sesame,shellfish,tree nuts",3073216656917,2018-07-07
02362,Oralix Rice Cakes,Oralix,1000,500,Food & Beverage > Snacks,"eggs,gluten,shellfish",1340250064223,2023-02-21
UK-02363,Cristalix Fragrance-Free Hand Wash,Cristalix,200,200,Personal Care > Hand Wash,"tree nuts,wheat,fish",5053477411607,2019-10-05
UK-02364,Nuarix Fabric Softener,Nuarix,750,250,Household > Laundry,sesame,8755987592049,2018-10-13
UK-02365,Toreva Mustard Sauce,Toreva,100,500,Food & Beverage > Condiments,soy,0164303297748,2021-04-22
UK-02366,Plexum Mustard Sauce,Plexum,150,100,Food & Beverage > Condiments,"peanuts,tree nuts,shellfish,gluten",6740477246498,2023-05-24
UK-02367,Aurova Smooth & Shine Conditioner,Aurova,1000,200,Personal Care > Conditioner,,9067100997846,2021-04-09
UK-02368,Primus Smooth & Shine Conditioner,Primus,100,150,Personal Care > Conditioner,,6421282658590,2023-04-09
UK-02369,Elaris Refreshing Shower Gel,Elaris,500,75,Personal Care > Body Wash,,5579991584349,2021-12-07
UK-02370,Glova Fragrance-Free Hand Wash,Glova,1000,100,Personal Care > Hand Wash,peanuts,3440708063131,2021-09-08
UK-02371,Cristalix Rinse Aid,Cristalix,250,400,Household > Dishwash,"peanuts,tree nuts,milk,sesame",7312821112644,2019-09-16
UK-02372,Helix Colour Protect Shampoo,Helix,250,200,Personal Care > Shampoo,"shellfish,sesame",8937707050705,2022-02-28
UK-02373,Teraxis Tomato Ketchup,Teraxis,300,100,Food & Beverage > Condiments,"soy,wheat,shellfish",6243265720793,2023-11-22
UK-02374,Tolvex Nourishing Body Cleanser,Tolvex,400,50,Personal Care > Body Wash,"sesame,soy,shellfish",9877523999637,2022-05-12
UK-02375,Alteva Dish Liquid,Alteva,200,250,Household > Dishwash,"peanuts,eggs",9838579282623,2018-03-15
UK-02376,Zenpur Repair Shampoo,Zenpur,75,250,Personal Care > Shampoo,"gluten,tree nuts,wheat,soy",4787155333172,2020-07-21
UK-02377,Gleam Volumising Shampoo,Gleam,200,400,Personal Care > Shampoo,"fish,eggs",9617650210003,2019-12-04
UK-02378,Sovara Disinfectant Spray,Sovara,200,250,Household > Surface Cleaner,"shellfish,milk,sesame,wheat",1253806319053,2020-06-02
UK-02379,Aevum Glass Cleaner,Aevum,150,100,Household > Surface Cleaner,"shellfish,wheat,gluten,sesame",6226897531159,2019-11-01
02380,Krisol Mustard Sauce,Krisol,150,500,Food & Beverage > Condiments,"wheat,milk,shellfish",5793144494198,2022-03-19
UK-02381,Toreva Mustard Sauce,Toreva,1000,300,Food & Beverage > Condiments,peanuts,3840927715734,2022-08-23
UK-02382,Zephyr Fabric Softener,Zephyr,1000,400,Household > Laundry,,5182511031867,2023-01-30
UK-02383,Velaris Deep Conditioner,Velaris,250,75,Personal Care > Conditioner,"peanuts,tree nuts",6619667601501,2021-01-12
UK-02384,Zephyr Brightening Face Wash,Zephyr,75,50,Personal Care > Face Wash,fish,5576475665730,2019-07-25
UK-02385,Velaris Heavy Duty Dish Soap,Velaris,200,75,Household > Dishwash,,5068590233098,2021-05-01
UK-02386,Glova Moisturising Hand Wash,Glova,200,400,Personal Care > Hand Wash,,6165373053429,2018-01-01
UK-02387,Purevex Disinfectant Spray,Purevex,1000,300,Household > Surface Cleaner,gluten,3096150710668,2019-05-14
UK-02388,Oralix Aloe Hand Wash,Oralix,150,300,Personal Care > Hand Wash,"milk,tree nuts,gluten",4117977963194,2021-03-13
UK-02389,Vanta Foaming Hand Wash,Vanta,750,300,Personal Care > Hand Wash,,8749612298307,2023-10-03
UK-02390,Novix Hot Chilli Sauce,Novix,500,200,Food & Beverage > Condiments,"shellfish,sesame,wheat",4375968686273,2020-11-04
UK-02391,Nuarix Laundry Powder,Nuarix,150,50,Household > Laundry,,9715475950132,2020-06-04
UK-02392,Brightway Foaming Hand Wash,Brightway,1000,75,Personal Care > Hand Wash,,5678140828249,2022-07-20
UK-02393,Gleam Lightweight Lotion,Gleam,75,150,Personal Care > Moisturiser,"eggs,fish,tree nuts",0942315963789,2018-12-18
UK-02394,Gleam Gentle Face Wash,Gleam,750,75,Personal Care > Face Wash,"eggs,sesame",1369004790461,2021-06-04
UK-02395,Verdant Lightweight Lotion,Verdant,50,250,Personal Care > Moisturiser,"eggs,tree nuts,gluten,peanuts",3942789119269,2023-12-31
UK-02396,Luminos Dish Liquid,Luminos,750,500,Household > Dishwash,"milk,fish,eggs",4416661177290,2021-02-13
UK-02397,Purelix Deep Conditioner,Purelix,400,50,Personal Care > Conditioner,"milk,tree nuts,sesame,peanuts",2404977957240,2018-01-28
02398,Oralix Refreshing Shower Gel,Oralix,150,75,Personal Care > Body Wash,"eggs,sesame",6175989622490,2021-05-29
UK-02399,Purelix Hot Chilli Sauce,Purelix,200,75,Food & Beverage > Condiments,"peanuts,tree nuts,soy,eggs",5199010263347,2019-07-03
UK-02400,Krisol Volumising Conditioner,Krisol,400,400,Personal Care > Conditioner,,8594268239552,2020-12-17
UK-02401,Verdant Brightening Face Wash,Verdant,500,100,Personal Care > Face Wash,,3801155769418,2022-02-27
UK-02402,Lumeva Volumising Shampoo,Lumeva,500,250,Personal Care > Shampoo,"soy,wheat",3750839731756,2019-11-15
UK-02403,Solvix 48hr Spray Deodorant,Solvix,150,100,Personal Care > Deodorant,"soy,peanuts",2139579656283,2018-01-27
UK-02404,Plexum Kitchen Cleaner,Plexum,250,50,Household > Surface Cleaner,,6455804829403,2023-05-04
UK-02405,Nexpur Vinegar Dressing,Nexpur,500,300,Food & Beverage > Condiments,tree nuts,5872937062582,2023-03-12
UK-02406,Motivo Mixed Nuts Blend,Motivo,50,500,Food & Beverage > Snacks,,5582262316754,2018-03-24
UK-02407,Vivara Hydrating Shampoo,Vivara,150,100,Personal Care > Shampoo,"milk,soy,peanuts",1477568863719,2020-08-26
UK-02408,Frosten Disinfectant Spray,Frosten,500,400,Household > Surface Cleaner,,8053828981220,2020-07-02
UK-02409,Motivo Vinegar Dressing,Motivo,250,400,Food & Beverage > Condiments,"soy,shellfish",6445125622203,2020-04-21
UK-02410,Verdant Intensive Moisturiser,Verdant,1000,200,Personal Care > Moisturiser,gluten,9613807186061,2020-04-09
UK-02411,Verdant Eco Dish Liquid,Verdant,250,75,Household > Dishwash,,6838292162984,2022-03-28
UK-02412,Nuarix Nourishing Body Cleanser,Nuarix,100,400,Personal Care > Body Wash,"tree nuts,shellfish,eggs,fish",0363056956258,2018-05-22
UK-02413,Motivo Vinegar Dressing,Motivo,750,200,Food & Beverage > Condiments,,2352888990880,2023-10-27
UK-02414,Alteva Antibacterial Hand Wash,Alteva,75,75,Personal Care > Hand Wash,,7149236036803,2023-09-11
UK-02415,Luxara Mustard Sauce,Luxara,1000,500,Food & Beverage > Condiments,"peanuts,gluten",3721326776383,2020-07-05
UK-02416,Purevex Colour Protect Shampoo,Purevex,1000,500,Personal Care > Shampoo,,4384309797561,2023-10-01
UK-02417,Kaleo Granola Bar,Kaleo,75,500,Food & Beverage > Snacks,,8018747291317,2019-05-19
UK-02418,Zenpur Volumising Conditioner,Zenpur,750,400,Personal Care > Conditioner,"fish,milk",3023121781709,2021-06-17
UK-02419,Tresol Leave-In Conditioner,Tresol,400,250,Personal Care > Conditioner,"sesame,gluten,eggs,fish",1859206304165,2021-11-10
UK-02420,TEST-Nexpur Volumising Conditioner,Nexpur,300,75,Personal Care > Conditioner,"gluten,eggs,milk,peanuts",5310017925131,2022-06-14
UK-02421,Brightway Mayonnaise,Brightway,150,500,Food & Beverage > Condiments,,1370209819406,2018-11-03
UK-02422,Lumeva Intensive Moisturiser,Lumeva,300,75,Personal Care > Moisturiser,fish,0772720450983,2018-01-30
UK-02423,Nuarix Moisturising Hand Wash,Nuarix,1000,250,Personal Care > Hand Wash,soy,3501626251045,2021-01-19
UK-02424,Solaris Antibacterial Hand Wash,Solaris,150,50,Personal Care > Hand Wash,"eggs,tree nuts",1332096730929,2021-04-16
UK-02425,Frostine Deep Clean Body Wash,Frostine,75,150,Personal Care > Body Wash,"gluten,fish",6533903638574,2021-02-12
UK-02426,Aevum Oil Control Face Wash,Aevum,75,250,Personal Care > Face Wash,"milk,gluten,sesame,fish",8416267501464,2023-10-29
UK-02427,Nuvelo Gentle Face Wash,Nuvelo,300,250,Personal Care > Face Wash,,0394558464200,2019-02-05
UK-02428,Krisol Liquid Laundry Detergent,Krisol,33.81,50,Household > Laundry,soy,2016519889065,2018-03-06
UK-02429,Solaris Dish Liquid,Solaris,250,50,Household > Dishwash,"tree nuts,eggs,wheat",6775046162282,2021-03-08
UK-02430,Solvix Hydrating Face Wash,Solvix,300,250,Personal Care > Face Wash,"sesame,gluten,shellfish",2020487103658,2020-07-20
UK-02431,Motivo Intensive Moisturiser,Motivo,200,75,Personal Care > Moisturiser,"peanuts,wheat",7197453145952,2021-12-25
UK-02432,Oralix Sensitive Skin Body Wash,Oralix,50,100,Personal Care > Body Wash,"milk,fish,tree nuts,wheat",7356427294366,2019-01-16
UK-02433,Luminos Sensitive Skin Body Wash,Luminos,750,500,Personal Care > Body Wash,peanuts,5081464702360,2018-01-25
UK-02434,Glova Bathroom Cleaner,Glova,400,50,Household > Surface Cleaner,"milk,wheat,sesame",5255313417624,2020-02-04
UK-02435,Clarity Liquid Laundry Detergent,Clarity,250,200,Household > Laundry,,7540163790583,2021-01-03
UK-02436,Luxara Laundry Powder,Luxara,75,400,Household > Laundry,gluten,3396910829655,2022-11-13
UK-02437,Oralix Volumising Shampoo,Oralix,300,200,Personal Care > Shampoo,"peanuts,fish,shellfish",6478562508458,2018-08-26
UK-02438,Gleam Salted Crackers,Gleam,200,150,Food & Beverage > Snacks,"gluten,wheat,tree nuts,soy",0992861028555,2019-03-15
UK-02439,Alteva Night Cream,Alteva,1000,100,Personal Care > Moisturiser,"tree nuts,wheat",0328659181988,2018-05-25
UK-02440,Alteva 48hr Spray Deodorant,Alteva,150,50,Personal Care > Deodorant,"soy,milk",6730830388408,2019-03-05
UK-02441,Teraxis Rice Cakes,Teraxis,400,400,Food & Beverage > Snacks,"gluten,wheat,eggs",9105071970953,2023-06-10
UK-02442,Zenpur SPF Moisturiser,Zenpur,200,50,Personal Care > Moisturiser,"gluten,eggs,peanuts",3876738431556,2022-08-20
UK-02443,Aevum Glass Cleaner,Aevum,250,400,Household > Surface Cleaner,"wheat,fish,gluten,tree nuts",6327324370393,2018-11-19
UK-02444,Toreva Dish Liquid,Toreva,300,300,Household > Dishwash,"eggs,peanuts",1343076832984,2022-12-24
UK-02445,Helix Aloe Hand Wash,Helix,1000,300,Personal Care > Hand Wash,,5191702423633,2022-12-14
UK-02446,Cryston Night Cream,Cryston,150,500,Personal Care > Moisturiser,,1318434135717,2022-11-27
UK-02447,Brightway Oat Protein Bar,Brightway,300,75,Food & Beverage > Snacks,,1476207347870,2020-07-26
UK-02448,Frostine Granola Bar,Frostine,75,200,Food & Beverage > Snacks,"tree nuts,fish",4731168859266,2022-07-07
UK-02449,Teraxis Exfoliating Face Scrub,Teraxis,50,50,Personal Care > Face Wash,"sesame,peanuts,soy,gluten",3014857816568,2018-02-10
UK-02450,Oralix Stain Remover,Oralix,1000,200,Household > Laundry,,8902446288269,2018-09-26
UK-02451,Verdant Kitchen Cleaner,Verdant,300,50,Household > Surface Cleaner,"shellfish,soy,fish,gluten",3149318137224,2020-04-05
UK-02452,Frostine Liquid Laundry Detergent,Frostine,250,50,Household > Laundry,milk,8349116476494,2020-01-28
UK-02453,Serafix Rice Cakes,Serafix,500,300,Food & Beverage > Snacks,"eggs,soy,sesame,tree nuts",7227818155392,2020-01-30
UK-02454,Novix Whitening Deodorant,Novix,150,50,Personal Care > Deodorant,eggs,3671603384179,2023-11-05
UK-02455,Zephyr Glass Cleaner,Zephyr,100,500,Household > Surface Cleaner,"peanuts,milk,shellfish",2648810503915,2022-09-06
UK-02456,Purevex Disinfectant Spray,Purevex,100,500,Household > Surface Cleaner,"soy,shellfish,gluten,peanuts",8593082278143,2022-10-10
UK-02457,Cristalix Rinse Aid,Cristalix,750,250,Household > Dishwash,fish,9823207248614,2018-12-17
UK-02458,Solvix Sensitive Deodorant,Solvix,100,150,Personal Care > Deodorant,,6780194670145,2018-11-14
UK-02459,Zephyr Smooth & Shine Conditioner,Zephyr,200,200,Personal Care > Conditioner,"eggs,wheat,milk",8362487485629,2020-05-26
